author_name,condition,display_family_label,internal_family_label,minutes_elapsed,model_display,model_family,n_agents,normalized_time,record_id,roster_name,run_id,run_uid,scale,topic,topic_id
agent_eta,dom-tech,Single-model final runs,single_model_final,7.4212,GPT-5,gpt-5,30,0.124227,d4005675a2fcaf199b0a50af178dae2cb5f3bf2b,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_helios,dom-tech,Single-model final runs,single_model_final,7.4299,GPT-5,gpt-5,30,0.124372,f2eb5e46dce2071d12db33a50de9e7b19d377c92,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phoenix,dom-tech,Single-model final runs,single_model_final,7.4753,GPT-5,gpt-5,30,0.125132,6fe3481ff7a96618eaa18c328caa1a59500d53dd,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_atlas,dom-tech,Single-model final runs,single_model_final,7.4948,GPT-5,gpt-5,30,0.125459,3c61d7ea6bd418b3a34f78624a0c209d5e66ca72,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_selene,dom-tech,Single-model final runs,single_model_final,7.5506,GPT-5,gpt-5,30,0.126392,1a34b9aaa3b7039226d583ce6441673a486a5c02,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_mu,dom-tech,Single-model final runs,single_model_final,7.5888,GPT-5,gpt-5,30,0.127032,bd2a1ea27398ac250c92de5be63fb8d2f9fcdab0,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_orion,dom-tech,Single-model final runs,single_model_final,7.5971,GPT-5,gpt-5,30,0.127171,f8ae6de3d8c750575217f0ab83b139a850749387,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nu,dom-tech,Single-model final runs,single_model_final,7.6563,GPT-5,gpt-5,30,0.128161,e89ebaf36b9135023d04dfb1e09d7d89f4eab602,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_alpha,dom-tech,Single-model final runs,single_model_final,7.7304,GPT-5,gpt-5,30,0.129401,6854087caebed72eac3d39f8e77ed192b249428b,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_chi,dom-tech,Single-model final runs,single_model_final,7.7878,GPT-5,gpt-5,30,0.130362,467739014eea790525b9f59b1ae0e9c34fbf115e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_chi,dom-tech,Single-model final runs,single_model_final,7.7878,GPT-5,gpt-5,30,0.130362,467739014eea790525b9f59b1ae0e9c34fbf115e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nyx,dom-tech,Single-model final runs,single_model_final,7.792,GPT-5,gpt-5,30,0.130432,77f4ba52c3da95d282a3e0d23136fc4fd45f0267,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_kappa,dom-tech,Single-model final runs,single_model_final,7.8639,GPT-5,gpt-5,30,0.131636,7cc5701dee02faa8dcac739aa506bdb611e4f0b6,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_delta,dom-tech,Single-model final runs,single_model_final,7.9726,GPT-5,gpt-5,30,0.133456,c0e9a024516802a578c4b611dae5c847b5693827,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_epsilon,dom-tech,Single-model final runs,single_model_final,7.9754,GPT-5,gpt-5,30,0.133503,6f7f39573c75ceb07ba12d33a3b47a496c0ed607,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_sigma,dom-tech,Single-model final runs,single_model_final,8.2033,GPT-5,gpt-5,30,0.137317,544de01a97058fe83fdb2c916b8985faa0a4fb2f,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_xi,dom-tech,Single-model final runs,single_model_final,8.2036,GPT-5,gpt-5,30,0.137323,8834ae60b08f9f4a1bdd1033fcd77d3773fecfed,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_zeta,dom-tech,Single-model final runs,single_model_final,8.222,GPT-5,gpt-5,30,0.137631,5ac9a014319772d1eed5a1357cae546f334d6858,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T09,8
agent_upsilon,dom-tech,Single-model final runs,single_model_final,8.2365,GPT-5,gpt-5,30,0.137874,8cb55c97945fa1e0e90e0c5c8d3bbf440926ac92,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_theta,dom-tech,Single-model final runs,single_model_final,8.2573,GPT-5,gpt-5,30,0.138221,01e9ec13e0c3cc1fe87a3b6bc14b2f8098064448,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phi,dom-tech,Single-model final runs,single_model_final,8.2902,GPT-5,gpt-5,30,0.138772,5ef032ad94573ac64a03c9f8c84101f14e3d66fa,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_pi,dom-tech,Single-model final runs,single_model_final,8.2929,GPT-5,gpt-5,30,0.138818,8043f53c5aa89915aca063423ad5595dde89f220,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T09,8
agent_atlas,dom-tech,Single-model final runs,single_model_final,8.3722,GPT-5,gpt-5,30,0.140146,4e8f95a44f85c10b684596c6ab7b9c674d2c82ae,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_iota,dom-tech,Single-model final runs,single_model_final,8.3848,GPT-5,gpt-5,30,0.140356,94733daf725fdc825724110c63bac0df7bd1abce,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_rho,dom-tech,Single-model final runs,single_model_final,8.3886,GPT-5,gpt-5,30,0.14042,4d126164f7f2adf072404e6b12581a10b7c1099c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_eta,dom-tech,Single-model final runs,single_model_final,8.4287,GPT-5,gpt-5,30,0.141091,541d26363ca264faf72396962cd7061ff8ba1b88,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_helios,dom-tech,Single-model final runs,single_model_final,8.4393,GPT-5,gpt-5,30,0.141268,6eabb72212fb31e7574ac21228fdbf99d98d860f,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phoenix,dom-tech,Single-model final runs,single_model_final,8.4689,GPT-5,gpt-5,30,0.141764,cb2dd313ca3347a17e227623782745fae45f23b7,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T10,9
agent_mu,dom-tech,Single-model final runs,single_model_final,8.5597,GPT-5,gpt-5,30,0.143283,f84c438bc3ff4ed48647b2d619c2d53cc0230aea,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_orion,dom-tech,Single-model final runs,single_model_final,8.5779,GPT-5,gpt-5,30,0.143589,202a395bada46206f35b9015e3de80e54aa6f7d8,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_selene,dom-tech,Single-model final runs,single_model_final,8.5823,GPT-5,gpt-5,30,0.143662,076500a000fff3ea2a3758d610368f4d03ccca1f,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nu,dom-tech,Single-model final runs,single_model_final,8.6434,GPT-5,gpt-5,30,0.144685,0d8c05eac1165d32fa7a04b524c46ab02de25671,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_beta,dom-tech,Single-model final runs,single_model_final,8.6537,GPT-5,gpt-5,30,0.144857,c2bc5e56cfb321261fd9a0eb6ae1b9a92231c4c4,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T08,7
agent_nyx,dom-tech,Single-model final runs,single_model_final,8.6634,GPT-5,gpt-5,30,0.145019,8d4a9cd32e76fc77088c0b726fdc7faac6cdd5b4,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_chi,dom-tech,Single-model final runs,single_model_final,8.771,GPT-5,gpt-5,30,0.146821,728dd4f4979e1146949e9f06975a82321e80c343,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_kappa,dom-tech,Single-model final runs,single_model_final,8.8423,GPT-5,gpt-5,30,0.148015,8d1ad3c60d65d3d19e959dc9d4b6c2f1b81cd75d,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_delta,dom-tech,Single-model final runs,single_model_final,8.915,GPT-5,gpt-5,30,0.149231,8a39ad54014db14f86f356790033518c0be395b6,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_epsilon,dom-tech,Single-model final runs,single_model_final,9.008,GPT-5,gpt-5,30,0.150788,99f9cbec4b823db8e8e59fb600ca7c8df08c829c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T10,9
agent_omega,dom-tech,Single-model final runs,single_model_final,9.0829,GPT-5,gpt-5,30,0.152041,a7c7765f128a0cfed364abfbe110400947e02917,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_sigma,dom-tech,Single-model final runs,single_model_final,9.1519,GPT-5,gpt-5,30,0.153197,bad3cd34422c39be02c3840cff796b05964f91db,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_upsilon,dom-tech,Single-model final runs,single_model_final,9.2357,GPT-5,gpt-5,30,0.1546,74f035795801ee0a8784246c5dd290b2df29c2b5,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phi,dom-tech,Single-model final runs,single_model_final,9.2601,GPT-5,gpt-5,30,0.155008,f05401d02565301f442dd00f14b2108f6b0e089b,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_zeta,dom-tech,Single-model final runs,single_model_final,9.2612,GPT-5,gpt-5,30,0.155027,e5756c5acadf782a0dc9a42983938274d8d86c86,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_xi,dom-tech,Single-model final runs,single_model_final,9.2965,GPT-5,gpt-5,30,0.155618,a42f606111cdcc2f01cce2dc78b68fc33f620a93,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_atlas,dom-tech,Single-model final runs,single_model_final,9.3638,GPT-5,gpt-5,30,0.156743,6645055dd803d2d8bbb2ca9f7f8610c3cb7ac62e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_theta,dom-tech,Single-model final runs,single_model_final,9.3708,GPT-5,gpt-5,30,0.156862,8df3e6884af6b903556175af0692955f7532d7da,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_beta,dom-tech,Single-model final runs,single_model_final,9.3767,GPT-5,gpt-5,30,0.15696,c47c51f40dbe515d58232f5469339bcd938251e3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T08,7
agent_pi,dom-tech,Single-model final runs,single_model_final,9.3795,GPT-5,gpt-5,30,0.157007,7d2141e50a28225a88fd3eefef875bca17b4e3a7,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T09,8
agent_rho,dom-tech,Single-model final runs,single_model_final,9.3928,GPT-5,gpt-5,30,0.157229,efa86f5323fc6a3b3e5de3a33600f6778f3c621d,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_helios,dom-tech,Single-model final runs,single_model_final,9.4493,GPT-5,gpt-5,30,0.158176,39bce6240d46c61694bdff0e62e89b0f3f9be3b9,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_iota,dom-tech,Single-model final runs,single_model_final,9.4531,GPT-5,gpt-5,30,0.158239,e883f66f060f096b7d2875f83c3ed6b954ad283c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_eta,dom-tech,Single-model final runs,single_model_final,9.4566,GPT-5,gpt-5,30,0.158298,24595a959bf8e48277188ee58551c3141635e6e6,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_selene,dom-tech,Single-model final runs,single_model_final,9.5769,GPT-5,gpt-5,30,0.16031,3655f05fb6659f6f6dcbaa1cd73d452bc62a89ff,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phoenix,dom-tech,Single-model final runs,single_model_final,9.5901,GPT-5,gpt-5,30,0.160532,e1e09db723556fa931d1e95c5e3eca6a7edf0ef0,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T10,9
agent_orion,dom-tech,Single-model final runs,single_model_final,9.6269,GPT-5,gpt-5,30,0.161148,86d15e13f4359c449650ccbc24d6de50670abf74,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_mu,dom-tech,Single-model final runs,single_model_final,9.6455,GPT-5,gpt-5,30,0.16146,ce30a8a7d879af9343bff603f25fdb61adb87372,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nyx,dom-tech,Single-model final runs,single_model_final,9.6691,GPT-5,gpt-5,30,0.161855,7580e4448e5a43b0436e16d4200ac6c2567efa36,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_nu,dom-tech,Single-model final runs,single_model_final,9.7411,GPT-5,gpt-5,30,0.163059,b5bbb7775b699cb990fa2db9f526d2e6d9d79320,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_kappa,dom-tech,Single-model final runs,single_model_final,9.8418,GPT-5,gpt-5,30,0.164746,020b8222fd5f414d7685847c35ef572b48c28dff,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_chi,dom-tech,Single-model final runs,single_model_final,9.8913,GPT-5,gpt-5,30,0.165574,8972cc00f43e87af97b551f306a204a5034cc646,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_delta,dom-tech,Single-model final runs,single_model_final,9.9399,GPT-5,gpt-5,30,0.166387,b1fd92caa03c29e41c9e537d9d5c3845003fca00,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_epsilon,dom-tech,Single-model final runs,single_model_final,9.9752,GPT-5,gpt-5,30,0.166979,9a9dd60c12d2c6f06325013d41cd0a3d8f7c247e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_tau,dom-tech,Single-model final runs,single_model_final,9.9816,GPT-5,gpt-5,30,0.167085,508f0b12dbcc786ee6a0dd180c887aa28ff8483d,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_upsilon,dom-tech,Single-model final runs,single_model_final,10.1818,GPT-5,gpt-5,30,0.170437,04a4af250a08497df0ae7a5ed8fde6b40adc7ad6,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_xi,dom-tech,Single-model final runs,single_model_final,10.2238,GPT-5,gpt-5,30,0.17114,ad1df8b909c59997fe6990ef70a63ba496f2dea2,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_sigma,dom-tech,Single-model final runs,single_model_final,10.2491,GPT-5,gpt-5,30,0.171563,95b9d426b5fb8bd8fa4f80b2a4a5ad0208175c54,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_zeta,dom-tech,Single-model final runs,single_model_final,10.2506,GPT-5,gpt-5,30,0.171589,29f0cf710b98e33f81bba307bb35717a7baad6de,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_theta,dom-tech,Single-model final runs,single_model_final,10.2902,GPT-5,gpt-5,30,0.17225,118f503bc998fe44903bd9c86dbce54b16d64703,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phi,dom-tech,Single-model final runs,single_model_final,10.2941,GPT-5,gpt-5,30,0.172316,cdb97c95d08a4e1c7a4f555645f61e0c72792835,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_pi,dom-tech,Single-model final runs,single_model_final,10.335,GPT-5,gpt-5,30,0.173002,a10b79472059519d42c10cf8266778557b1c5e20,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_beta,dom-tech,Single-model final runs,single_model_final,10.373,GPT-5,gpt-5,30,0.173637,ebcb5e024014c32b595777ed6d0057417a07d7e3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T08,7
agent_iota,dom-tech,Single-model final runs,single_model_final,10.3916,GPT-5,gpt-5,30,0.173948,236668c473f433e5fbe0b8eda34d0b28b2c4bb5e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_rho,dom-tech,Single-model final runs,single_model_final,10.4746,GPT-5,gpt-5,30,0.175338,d396feb928422199ea4314612283c0d6839856f3,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_eta,dom-tech,Single-model final runs,single_model_final,10.537,GPT-5,gpt-5,30,0.176382,38c043975ba6dfecd5086289adca1a828b5de704,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_mu,dom-tech,Single-model final runs,single_model_final,10.5551,GPT-5,gpt-5,30,0.176686,042c1598377fb0af7e94cf3639f567efbfefaecf,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_helios,dom-tech,Single-model final runs,single_model_final,10.5726,GPT-5,gpt-5,30,0.176978,4b27476d01918036565214be4f29380090bebb40,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_orion,dom-tech,Single-model final runs,single_model_final,10.5841,GPT-5,gpt-5,30,0.17717,5f50c143c1dbda860ba58b100c3c69fedb7ae707,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_selene,dom-tech,Single-model final runs,single_model_final,10.6011,GPT-5,gpt-5,30,0.177455,990488095c2e07ef7b1f7f95cfae05e20a3ddb53,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nyx,dom-tech,Single-model final runs,single_model_final,10.6458,GPT-5,gpt-5,30,0.178203,d4b398eddd2c6cf2e937d840487743b4c095219d,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_atlas,dom-tech,Single-model final runs,single_model_final,10.667,GPT-5,gpt-5,30,0.178559,f6dc94499781221385da137cca32d9d6a3131bbe,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nu,dom-tech,Single-model final runs,single_model_final,10.6732,GPT-5,gpt-5,30,0.178663,2041786e2b777d264ba7e8037965a23c46d9be97,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_chi,dom-tech,Single-model final runs,single_model_final,10.8205,GPT-5,gpt-5,30,0.181129,ce570d375a8880df55db089d91cc3f400f356955,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T10,9
agent_tau,dom-tech,Single-model final runs,single_model_final,10.8763,GPT-5,gpt-5,30,0.182062,02b8cd43f5c715149c10bac89768510775f70451,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_kappa,dom-tech,Single-model final runs,single_model_final,10.8832,GPT-5,gpt-5,30,0.182177,8d6004e16333c9e9e940b12144315110858ef51e,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_delta,dom-tech,Single-model final runs,single_model_final,10.9604,GPT-5,gpt-5,30,0.18347,dad16ea7717efc675b471e008dbea3e0f9066d25,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_epsilon,dom-tech,Single-model final runs,single_model_final,10.9867,GPT-5,gpt-5,30,0.18391,72b9228eab4f2cdd8002b7030290fb526e50ca30,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_sigma,dom-tech,Single-model final runs,single_model_final,11.2018,GPT-5,gpt-5,30,0.18751,43ab21948bd3c7245e4cce881a8537745feba0c9,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_upsilon,dom-tech,Single-model final runs,single_model_final,11.2357,GPT-5,gpt-5,30,0.188079,6955748c54f5c7ff11b6fa7f220c571966e2723c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T02,1
agent_xi,dom-tech,Single-model final runs,single_model_final,11.2587,GPT-5,gpt-5,30,0.188463,cd3075469e7eb3a2df8507b714e5272b5fa2c89c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_zeta,dom-tech,Single-model final runs,single_model_final,11.2674,GPT-5,gpt-5,30,0.188608,7901c6de17a892b5996c9af7dbed9b2b911100a6,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_theta,dom-tech,Single-model final runs,single_model_final,11.2902,GPT-5,gpt-5,30,0.18899,7ffffa29a0f37317468a744ea6c46d21ab4e1f04,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_pi,dom-tech,Single-model final runs,single_model_final,11.3829,GPT-5,gpt-5,30,0.190543,e2d17904ad8ef534b1ffaa9f2029919814889814,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_atlas,dom-tech,Single-model final runs,single_model_final,11.3842,GPT-5,gpt-5,30,0.190565,d5b04c3e39304a4c41282d3f706b6ca544a9000f,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_eta,dom-tech,Single-model final runs,single_model_final,11.4029,GPT-5,gpt-5,30,0.190877,e1fc553a253e7d96e6e6d26bf1fac57b7b547170,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_phi,dom-tech,Single-model final runs,single_model_final,11.441,GPT-5,gpt-5,30,0.191515,aae7e8cf8f886b5a5c6921c8753fc7a98c784c61,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
agent_rho,dom-tech,Single-model final runs,single_model_final,11.4619,GPT-5,gpt-5,30,0.191865,96a002c9a693744dcbc530117f5ae85fbf2ff89c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_helios,dom-tech,Single-model final runs,single_model_final,11.4738,GPT-5,gpt-5,30,0.192063,c2703ae8ea0319ab99df4b99bae2e2af5014c225,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_phoenix,dom-tech,Single-model final runs,single_model_final,11.5077,GPT-5,gpt-5,30,0.192632,fd54b4d74cf78b55b3376f2b6befe7df503ded94,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_beta,dom-tech,Single-model final runs,single_model_final,11.5528,GPT-5,gpt-5,30,0.193387,4699a15727371c77eb469c9a879fdd96e9bca89c,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T08,7
agent_iota,dom-tech,Single-model final runs,single_model_final,11.5546,GPT-5,gpt-5,30,0.193416,a10da13e1df9f9a6f351954d19c41cb8fca0dbca,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_mu,dom-tech,Single-model final runs,single_model_final,11.5843,GPT-5,gpt-5,30,0.193914,3fb056e3ecc47b773e7abcb11f94abcd7a4345b4,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_orion,dom-tech,Single-model final runs,single_model_final,11.5884,GPT-5,gpt-5,30,0.193981,aa9ef24571869244110a2b08d6266506a5ff5d83,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T03,2
agent_nu,dom-tech,Single-model final runs,single_model_final,11.626,GPT-5,gpt-5,30,0.194612,18d11e5ef9914d17bbef7c18658b2ba278d8ad38,GPT-5,ec-dom-tech-n30-run01,c08e706949d81c0b83e96d9fe873f8bffc9be73c,n30,T05,4
